SZAVAZOKOR,MEGYEKOD,MEGYE,TELEPULES_SORSZAM,TELEPULES,URL
12_065_038,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_039,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_040,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_041,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_042,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_043,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_044,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_045,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_046,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_047,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_048,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_049,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_050,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_051,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_052,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_053,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_054,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_055,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_056,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_057,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_058,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_065_059,12,Komárom-Esztergom,065,2800 Tatabánya,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/065/szavazohelyisegek/065?tab=szavazokor-adatai
12_066_001,12,Komárom-Esztergom,066,Tárkány,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/066/szavazohelyisegek/066?tab=szavazokor-adatai
12_066_002,12,Komárom-Esztergom,066,Tárkány,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/066/szavazohelyisegek/066?tab=szavazokor-adatai
12_067_001,12,Komárom-Esztergom,067,Tát,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/067/szavazohelyisegek/067?tab=szavazokor-adatai
12_067_002,12,Komárom-Esztergom,067,Tát,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/067/szavazohelyisegek/067?tab=szavazokor-adatai
12_067_003,12,Komárom-Esztergom,067,Tát,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/067/szavazohelyisegek/067?tab=szavazokor-adatai
12_067_004,12,Komárom-Esztergom,067,Tát,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/067/szavazohelyisegek/067?tab=szavazokor-adatai
12_067_005,12,Komárom-Esztergom,067,Tát,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/067/szavazohelyisegek/067?tab=szavazokor-adatai
12_067_006,12,Komárom-Esztergom,067,Tát,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/067/szavazohelyisegek/067?tab=szavazokor-adatai
12_068_001,12,Komárom-Esztergom,068,Tokod,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/068/szavazohelyisegek/068?tab=szavazokor-adatai
12_068_002,12,Komárom-Esztergom,068,2531 Tokod,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/068/szavazohelyisegek/068?tab=szavazokor-adatai
12_068_003,12,Komárom-Esztergom,068,Tokod,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/068/szavazohelyisegek/068?tab=szavazokor-adatai
12_068_004,12,Komárom-Esztergom,068,Tokod,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/068/szavazohelyisegek/068?tab=szavazokor-adatai
12_068_005,12,Komárom-Esztergom,068,Tokod,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/068/szavazohelyisegek/068?tab=szavazokor-adatai
12_069_001,12,Komárom-Esztergom,069,Tokodaltáró,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/069/szavazohelyisegek/069?tab=szavazokor-adatai
12_069_002,12,Komárom-Esztergom,069,Tokodaltáró,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/069/szavazohelyisegek/069?tab=szavazokor-adatai
12_069_003,12,Komárom-Esztergom,069,Tokodaltáró,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/069/szavazohelyisegek/069?tab=szavazokor-adatai
12_070_001,12,Komárom-Esztergom,070,Úny,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/070/szavazohelyisegek/070?tab=szavazokor-adatai
12_071_001,12,Komárom-Esztergom,071,Várgesztes,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/071/szavazohelyisegek/071?tab=szavazokor-adatai
12_072_001,12,Komárom-Esztergom,072,2859 Vérteskethely,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/072/szavazohelyisegek/072?tab=szavazokor-adatai
12_073_001,12,Komárom-Esztergom,073,Vértessomló,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/073/szavazohelyisegek/073?tab=szavazokor-adatai
12_074_001,12,Komárom-Esztergom,074,2837 Vértesszőlős,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/074/szavazohelyisegek/074?tab=szavazokor-adatai
12_074_002,12,Komárom-Esztergom,074,2837 Vértesszőlős,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/074/szavazohelyisegek/074?tab=szavazokor-adatai
12_074_003,12,Komárom-Esztergom,074,2837 Vértesszőlős,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/074/szavazohelyisegek/074?tab=szavazokor-adatai
12_075_001,12,Komárom-Esztergom,075,Vértestolna,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/075/szavazohelyisegek/075?tab=szavazokor-adatai
12_076_001,12,Komárom-Esztergom,076,2881 Ászár,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/076/szavazohelyisegek/076?tab=szavazokor-adatai
12_076_002,12,Komárom-Esztergom,076,Ászár,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/12/12/076/szavazohelyisegek/076?tab=szavazokor-adatai
13_001_001,13,Nógrád,001,Alsópetény,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/001/szavazohelyisegek/001?tab=szavazokor-adatai
13_002_001,13,Nógrád,002,Alsótold,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/002/szavazohelyisegek/002?tab=szavazokor-adatai
13_003_001,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_003_002,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_003_003,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_003_004,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_003_005,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_003_006,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_003_007,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_003_008,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_003_009,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_003_010,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_003_011,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_003_012,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_003_013,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_003_014,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_003_015,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_003_016,13,Nógrád,003,2660 Balassagyarmat,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/003/szavazohelyisegek/003?tab=szavazokor-adatai
13_004_001,13,Nógrád,004,Bánk,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/004/szavazohelyisegek/004?tab=szavazokor-adatai
13_005_001,13,Nógrád,005,Bárna,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/005/szavazohelyisegek/005?tab=szavazokor-adatai
13_006_001,13,Nógrád,006,3070 Bátonyterenye,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/006/szavazohelyisegek/006?tab=szavazokor-adatai
13_006_002,13,Nógrád,006,3070 Bátonyterenye,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/006/szavazohelyisegek/006?tab=szavazokor-adatai
13_006_003,13,Nógrád,006,3070 Bátonyterenye,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/006/szavazohelyisegek/006?tab=szavazokor-adatai
13_006_004,13,Nógrád,006,3070 Bátonyterenye,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/006/szavazohelyisegek/006?tab=szavazokor-adatai
13_006_005,13,Nógrád,006,3070 Bátonyterenye,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/006/szavazohelyisegek/006?tab=szavazokor-adatai
13_006_006,13,Nógrád,006,3078 Bátonyterenye,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/006/szavazohelyisegek/006?tab=szavazokor-adatai
13_006_007,13,Nógrád,006,3078 Bátonyterenye,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/006/szavazohelyisegek/006?tab=szavazokor-adatai
13_006_008,13,Nógrád,006,3078 Bátonyterenye,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/006/szavazohelyisegek/006?tab=szavazokor-adatai
13_007_001,13,Nógrád,007,2693 Becske,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/007/szavazohelyisegek/007?tab=szavazokor-adatai
13_008_001,13,Nógrád,008,2687 Bercel,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/008/szavazohelyisegek/008?tab=szavazokor-adatai
13_008_002,13,Nógrád,008,Bercel,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/008/szavazohelyisegek/008?tab=szavazokor-adatai
13_009_001,13,Nógrád,009,2641 Berkenye,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/009/szavazohelyisegek/009?tab=szavazokor-adatai
13_010_001,13,Nógrád,010,Bér,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/010/szavazohelyisegek/010?tab=szavazokor-adatai
13_011_001,13,Nógrád,011,3066 Bokor,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/011/szavazohelyisegek/011?tab=szavazokor-adatai
13_012_001,13,Nógrád,012,2644 Borsosberény,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/012/szavazohelyisegek/012?tab=szavazokor-adatai
13_013_001,13,Nógrád,013,3047 Buják,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/013/szavazohelyisegek/013?tab=szavazokor-adatai
13_013_002,13,Nógrád,013,3047 Buják,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/013/szavazohelyisegek/013?tab=szavazokor-adatai
13_014_001,13,Nógrád,014,Cered,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/014/szavazohelyisegek/014?tab=szavazokor-adatai
13_015_001,13,Nógrád,015,Cserháthaláp,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/015/szavazohelyisegek/015?tab=szavazokor-adatai
13_016_001,13,Nógrád,016,Cserhátsurány,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/016/szavazohelyisegek/016?tab=szavazokor-adatai
13_017_001,13,Nógrád,017,3066 Cserhátszentiván,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/017/szavazohelyisegek/017?tab=szavazokor-adatai
13_018_001,13,Nógrád,018,2678 Csesztve,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/018/szavazohelyisegek/018?tab=szavazokor-adatai
13_019_001,13,Nógrád,019,Csécse,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/019/szavazohelyisegek/019?tab=szavazokor-adatai
13_020_001,13,Nógrád,020,2673 Csitár,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/020/szavazohelyisegek/020?tab=szavazokor-adatai
13_021_001,13,Nógrád,021,Debercsény,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/021/szavazohelyisegek/021?tab=szavazokor-adatai
13_022_001,13,Nógrád,022,Dejtár,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/022/szavazohelyisegek/022?tab=szavazokor-adatai
13_023_001,13,Nógrád,023,2643 Diósjenő,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/023/szavazohelyisegek/023?tab=szavazokor-adatai
13_023_002,13,Nógrád,023,2643 Diósjenő,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/023/szavazohelyisegek/023?tab=szavazokor-adatai
13_023_003,13,Nógrád,023,2643 Diósjenő,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/023/szavazohelyisegek/023?tab=szavazokor-adatai
13_024_001,13,Nógrád,024,Dorogháza,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/024/szavazohelyisegek/024?tab=szavazokor-adatai
13_024_002,13,Nógrád,024,Dorogháza,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/024/szavazohelyisegek/024?tab=szavazokor-adatai
13_025_001,13,Nógrád,025,Drégelypalánk,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/025/szavazohelyisegek/025?tab=szavazokor-adatai
13_026_001,13,Nógrád,026,3053 Ecseg,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/026/szavazohelyisegek/026?tab=szavazokor-adatai
13_027_001,13,Nógrád,027,Egyházasdengeleg,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/027/szavazohelyisegek/027?tab=szavazokor-adatai
13_028_001,13,Nógrád,028,Egyházasgerge,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/028/szavazohelyisegek/028?tab=szavazokor-adatai
13_029_001,13,Nógrád,029,Endrefalva,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/029/szavazohelyisegek/029?tab=szavazokor-adatai
13_030_001,13,Nógrád,030,Erdőkürt,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/030/szavazohelyisegek/030?tab=szavazokor-adatai
13_031_001,13,Nógrád,031,2177 Erdőtarcsa,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/031/szavazohelyisegek/031?tab=szavazokor-adatai
13_032_001,13,Nógrád,032,Etes,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/032/szavazohelyisegek/032?tab=szavazokor-adatai
13_032_002,13,Nógrád,032,Etes,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/032/szavazohelyisegek/032?tab=szavazokor-adatai
13_032_003,13,Nógrád,032,3136 Etes,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/032/szavazohelyisegek/032?tab=szavazokor-adatai
13_033_001,13,Nógrád,033,2659 Érsekvadkert,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/033/szavazohelyisegek/033?tab=szavazokor-adatai
13_033_002,13,Nógrád,033,2659 Érsekvadkert,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/033/szavazohelyisegek/033?tab=szavazokor-adatai
13_033_003,13,Nógrád,033,Érsekvadkert,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/033/szavazohelyisegek/033?tab=szavazokor-adatai
13_033_004,13,Nógrád,033,2659 Érsekvadkert,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/033/szavazohelyisegek/033?tab=szavazokor-adatai
13_034_001,13,Nógrád,034,Felsőpetény,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/034/szavazohelyisegek/034?tab=szavazokor-adatai
13_035_001,13,Nógrád,035,3067 Felsőtold,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/035/szavazohelyisegek/035?tab=szavazokor-adatai
13_036_001,13,Nógrád,036,Galgaguta,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/036/szavazohelyisegek/036?tab=szavazokor-adatai
13_037_001,13,Nógrád,037,3067 Garáb,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/037/szavazohelyisegek/037?tab=szavazokor-adatai
13_038_001,13,Nógrád,038,Herencsény,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/038/szavazohelyisegek/038?tab=szavazokor-adatai
13_039_001,13,Nógrád,039,Héhalom,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/039/szavazohelyisegek/039?tab=szavazokor-adatai
13_040_001,13,Nógrád,040,Hollókő,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/040/szavazohelyisegek/040?tab=szavazokor-adatai
13_041_001,13,Nógrád,041,Hont,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/041/szavazohelyisegek/041?tab=szavazokor-adatai
13_042_001,13,Nógrád,042,2658 Horpács,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/042/szavazohelyisegek/042?tab=szavazokor-adatai
13_043_001,13,Nógrád,043,2672 Hugyag,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/043/szavazohelyisegek/043?tab=szavazokor-adatai
13_044_001,13,Nógrád,044,2674 Iliny,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/044/szavazohelyisegek/044?tab=szavazokor-adatai
13_045_001,13,Nógrád,045,3138 Ipolytarnóc,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/045/szavazohelyisegek/045?tab=szavazokor-adatai
13_046_001,13,Nógrád,046,Ipolyvece,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/046/szavazohelyisegek/046?tab=szavazokor-adatai
13_047_001,13,Nógrád,047,Jobbágyi,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/047/szavazohelyisegek/047?tab=szavazokor-adatai
13_047_002,13,Nógrád,047,Jobbágyi,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/047/szavazohelyisegek/047?tab=szavazokor-adatai
13_048_001,13,Nógrád,048,Karancsalja,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/048/szavazohelyisegek/048?tab=szavazokor-adatai
13_048_002,13,Nógrád,048,Karancsalja,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/048/szavazohelyisegek/048?tab=szavazokor-adatai
13_049_001,13,Nógrád,049,Karancsberény,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/049/szavazohelyisegek/049?tab=szavazokor-adatai
13_050_001,13,Nógrád,050,3183 Karancskeszi,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/050/szavazohelyisegek/050?tab=szavazokor-adatai
13_050_002,13,Nógrád,050,3183 Karancskeszi,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/050/szavazohelyisegek/050?tab=szavazokor-adatai
13_050_003,13,Nógrád,050,Karancskeszi,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/050/szavazohelyisegek/050?tab=szavazokor-adatai
13_051_001,13,Nógrád,051,Karancslapujtő,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/051/szavazohelyisegek/051?tab=szavazokor-adatai
13_051_002,13,Nógrád,051,Karancslapujtő,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/051/szavazohelyisegek/051?tab=szavazokor-adatai
13_051_003,13,Nógrád,051,Karancslapujtő,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/051/szavazohelyisegek/051?tab=szavazokor-adatai
13_052_001,13,Nógrád,052,Karancsság,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/052/szavazohelyisegek/052?tab=szavazokor-adatai
13_053_001,13,Nógrád,053,Kazár,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/053/szavazohelyisegek/053?tab=szavazokor-adatai
13_053_002,13,Nógrád,053,Kazár,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/053/szavazohelyisegek/053?tab=szavazokor-adatai
13_053_003,13,Nógrád,053,Kazár,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/053/szavazohelyisegek/053?tab=szavazokor-adatai
13_054_001,13,Nógrád,054,2175 Kálló,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/054/szavazohelyisegek/054?tab=szavazokor-adatai
13_055_001,13,Nógrád,055,Keszeg,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/055/szavazohelyisegek/055?tab=szavazokor-adatai
13_056_001,13,Nógrád,056,Kétbodony,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/056/szavazohelyisegek/056?tab=szavazokor-adatai
13_057_001,13,Nógrád,057,Kisbágyon,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/057/szavazohelyisegek/057?tab=szavazokor-adatai
13_058_001,13,Nógrád,058,Kisbárkány,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/058/szavazohelyisegek/058?tab=szavazokor-adatai
13_059_001,13,Nógrád,059,Kisecset,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/059/szavazohelyisegek/059?tab=szavazokor-adatai
13_060_001,13,Nógrád,060,3161 Kishartyán,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/060/szavazohelyisegek/060?tab=szavazokor-adatai
13_061_001,13,Nógrád,061,Kozárd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/061/szavazohelyisegek/061?tab=szavazokor-adatai
13_062_001,13,Nógrád,062,3066 Kutasó,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/062/szavazohelyisegek/062?tab=szavazokor-adatai
13_063_001,13,Nógrád,063,Legénd,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/063/szavazohelyisegek/063?tab=szavazokor-adatai
13_064_001,13,Nógrád,064,Litke,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/064/szavazohelyisegek/064?tab=szavazokor-adatai
13_065_001,13,Nógrád,065,Lucfalva,https://vtr.valasztas.hu/ogy2026/egyeni-valasztokeruletek/13/13/065/szavazohelyisegek/065?tab=szavazokor-adatai
