JKV_AZONOSITO,SZAVAZOKOR,JELOLT,SZAVAZAT,TIPUS,LISTA
238719,10_039_011,,34,LISTAS,MIHAZANK
238719,10_039_011,,28,LISTAS,MKKP
238719,10_039_011,,9,LISTAS,MEMO
238719,10_039_011,,6,LISTAS,KIS_NORMALIS
238719,10_039_011,,3,NEMZETISEG,NEMZ_RUSZIN
238721,10_039_012,,1237,LISTAS,OSSZEFOGAS22
238721,10_039_012,,830,LISTAS,FIDESZ
238721,10_039_012,,130,LISTAS,MKKP
238721,10_039_012,,121,LISTAS,MIHAZANK
238721,10_039_012,,32,LISTAS,MEMO
238721,10_039_012,,9,LISTAS,KIS_NORMALIS
238721,10_039_012,,5,NEMZETISEG,NEMZ_NEMET
238721,10_039_012,,2,NEMZETISEG,NEMZ_RUSZIN
238721,10_039_012,,1,NEMZETISEG,NEMZ_SZERB
238723,10_039_013,,281,LISTAS,OSSZEFOGAS22
238723,10_039_013,,193,LISTAS,FIDESZ
238723,10_039_013,,30,LISTAS,MIHAZANK
238723,10_039_013,,10,LISTAS,MKKP
238723,10_039_013,,7,LISTAS,MEMO
238723,10_039_013,,4,LISTAS,KIS_NORMALIS
238723,10_039_013,,2,NEMZETISEG,NEMZ_RUSZIN
238725,10_039_014,,208,LISTAS,FIDESZ
238725,10_039_014,,202,LISTAS,OSSZEFOGAS22
238725,10_039_014,,32,LISTAS,MIHAZANK
238725,10_039_014,,15,LISTAS,MKKP
238725,10_039_014,,2,LISTAS,KIS_NORMALIS
238725,10_039_014,,1,LISTAS,MEMO
238725,10_039_014,,3,NEMZETISEG,NEMZ_RUSZIN
238727,10_039_015,,244,LISTAS,OSSZEFOGAS22
238727,10_039_015,,190,LISTAS,FIDESZ
238727,10_039_015,,33,LISTAS,MIHAZANK
238727,10_039_015,,12,LISTAS,MKKP
238727,10_039_015,,5,LISTAS,MEMO
238727,10_039_015,,4,LISTAS,KIS_NORMALIS
238727,10_039_015,,1,NEMZETISEG,NEMZ_RUSZIN
238729,10_039_016,,227,LISTAS,FIDESZ
238729,10_039_016,,221,LISTAS,OSSZEFOGAS22
238729,10_039_016,,40,LISTAS,MIHAZANK
238729,10_039_016,,18,LISTAS,MKKP
238729,10_039_016,,8,LISTAS,KIS_NORMALIS
238729,10_039_016,,6,LISTAS,MEMO
238731,10_039_017,,222,LISTAS,FIDESZ
238731,10_039_017,,193,LISTAS,OSSZEFOGAS22
238731,10_039_017,,41,LISTAS,MIHAZANK
238731,10_039_017,,6,LISTAS,MKKP
238731,10_039_017,,6,LISTAS,MEMO
238731,10_039_017,,6,LISTAS,KIS_NORMALIS
238731,10_039_017,,1,NEMZETISEG,NEMZ_RUSZIN
238733,10_039_018,,191,LISTAS,FIDESZ
238733,10_039_018,,162,LISTAS,OSSZEFOGAS22
238733,10_039_018,,29,LISTAS,MIHAZANK
238733,10_039_018,,12,LISTAS,MKKP
238733,10_039_018,,6,LISTAS,MEMO
238733,10_039_018,,5,LISTAS,KIS_NORMALIS
238735,10_039_019,,258,LISTAS,OSSZEFOGAS22
238735,10_039_019,,257,LISTAS,FIDESZ
238735,10_039_019,,32,LISTAS,MIHAZANK
238735,10_039_019,,18,LISTAS,MKKP
238735,10_039_019,,8,LISTAS,MEMO
238735,10_039_019,,1,LISTAS,KIS_NORMALIS
238737,10_039_020,,272,LISTAS,OSSZEFOGAS22
238737,10_039_020,,239,LISTAS,FIDESZ
238737,10_039_020,,42,LISTAS,MIHAZANK
238737,10_039_020,,20,LISTAS,MKKP
238737,10_039_020,,10,LISTAS,MEMO
238737,10_039_020,,3,LISTAS,KIS_NORMALIS
238737,10_039_020,,1,NEMZETISEG,NEMZ_RUSZIN
238739,10_039_021,,229,LISTAS,FIDESZ
238739,10_039_021,,207,LISTAS,OSSZEFOGAS22
238739,10_039_021,,33,LISTAS,MIHAZANK
238739,10_039_021,,21,LISTAS,MKKP
238739,10_039_021,,8,LISTAS,MEMO
238739,10_039_021,,3,LISTAS,KIS_NORMALIS
238741,10_039_022,,241,LISTAS,OSSZEFOGAS22
238741,10_039_022,,237,LISTAS,FIDESZ
238741,10_039_022,,35,LISTAS,MIHAZANK
238741,10_039_022,,14,LISTAS,MKKP
238741,10_039_022,,7,LISTAS,KIS_NORMALIS
238741,10_039_022,,5,LISTAS,MEMO
238741,10_039_022,,2,NEMZETISEG,NEMZ_RUSZIN
238743,10_039_023,,242,LISTAS,FIDESZ
238743,10_039_023,,235,LISTAS,OSSZEFOGAS22
238743,10_039_023,,30,LISTAS,MIHAZANK
238743,10_039_023,,16,LISTAS,MKKP
238743,10_039_023,,9,LISTAS,MEMO
238743,10_039_023,,3,LISTAS,KIS_NORMALIS
238743,10_039_023,,5,NEMZETISEG,NEMZ_RUSZIN
238745,10_039_024,,179,LISTAS,FIDESZ
238745,10_039_024,,176,LISTAS,OSSZEFOGAS22
238745,10_039_024,,25,LISTAS,MIHAZANK
238745,10_039_024,,12,LISTAS,MKKP
238745,10_039_024,,8,LISTAS,MEMO
238745,10_039_024,,5,LISTAS,KIS_NORMALIS
238745,10_039_024,,1,NEMZETISEG,NEMZ_RUSZIN
238747,10_039_025,,210,LISTAS,FIDESZ
238747,10_039_025,,199,LISTAS,OSSZEFOGAS22
238747,10_039_025,,46,LISTAS,MIHAZANK
238747,10_039_025,,9,LISTAS,MKKP
238747,10_039_025,,6,LISTAS,KIS_NORMALIS
238747,10_039_025,,3,LISTAS,MEMO
238749,10_039_026,,198,LISTAS,FIDESZ
238749,10_039_026,,141,LISTAS,OSSZEFOGAS22
238749,10_039_026,,31,LISTAS,MIHAZANK
238749,10_039_026,,14,LISTAS,MKKP
238749,10_039_026,,5,LISTAS,MEMO
238749,10_039_026,,4,LISTAS,KIS_NORMALIS
238751,10_039_027,,255,LISTAS,FIDESZ
238751,10_039_027,,226,LISTAS,OSSZEFOGAS22
238751,10_039_027,,41,LISTAS,MIHAZANK
238751,10_039_027,,9,LISTAS,MKKP
238751,10_039_027,,6,LISTAS,MEMO
238751,10_039_027,,4,LISTAS,KIS_NORMALIS
238753,10_039_028,,249,LISTAS,FIDESZ
238753,10_039_028,,181,LISTAS,OSSZEFOGAS22
238753,10_039_028,,42,LISTAS,MIHAZANK
238753,10_039_028,,12,LISTAS,MKKP
238753,10_039_028,,8,LISTAS,KIS_NORMALIS
238753,10_039_028,,3,LISTAS,MEMO
238753,10_039_028,,2,NEMZETISEG,NEMZ_RUSZIN
238755,10_039_029,,242,LISTAS,FIDESZ
238755,10_039_029,,182,LISTAS,OSSZEFOGAS22
238755,10_039_029,,39,LISTAS,MIHAZANK
238755,10_039_029,,11,LISTAS,MEMO
238755,10_039_029,,10,LISTAS,MKKP
238755,10_039_029,,8,LISTAS,KIS_NORMALIS
238755,10_039_029,,6,NEMZETISEG,NEMZ_RUSZIN
238757,10_039_030,,185,LISTAS,FIDESZ
238757,10_039_030,,63,LISTAS,OSSZEFOGAS22
238757,10_039_030,,10,LISTAS,MIHAZANK
238757,10_039_030,,4,LISTAS,KIS_NORMALIS
238757,10_039_030,,2,LISTAS,MKKP
238757,10_039_030,,1,LISTAS,MEMO
238759,10_040_001,,424,LISTAS,FIDESZ
238759,10_040_001,,256,LISTAS,OSSZEFOGAS22
238759,10_040_001,,67,LISTAS,MIHAZANK
238759,10_040_001,,18,LISTAS,MKKP
238759,10_040_001,,10,LISTAS,MEMO
238759,10_040_001,,2,LISTAS,KIS_NORMALIS
238761,10_040_002,,376,LISTAS,FIDESZ
238761,10_040_002,,260,LISTAS,OSSZEFOGAS22
238761,10_040_002,,77,LISTAS,MIHAZANK
238761,10_040_002,,14,LISTAS,MEMO
238761,10_040_002,,9,LISTAS,MKKP
238761,10_040_002,,9,LISTAS,KIS_NORMALIS
238761,10_040_002,,1,NEMZETISEG,NEMZ_UKRAN
238763,10_041_001,,421,LISTAS,FIDESZ
238763,10_041_001,,161,LISTAS,OSSZEFOGAS22
238763,10_041_001,,38,LISTAS,MIHAZANK
238763,10_041_001,,11,LISTAS,MKKP
238763,10_041_001,,6,LISTAS,MEMO
238763,10_041_001,,6,LISTAS,KIS_NORMALIS
238766,10_042_001,,398,LISTAS,FIDESZ
238766,10_042_001,,103,LISTAS,OSSZEFOGAS22
238766,10_042_001,,38,LISTAS,MIHAZANK
238766,10_042_001,,11,LISTAS,MKKP
238766,10_042_001,,5,LISTAS,KIS_NORMALIS
238766,10_042_001,,4,LISTAS,MEMO
238764,10_042_002,,514,LISTAS,FIDESZ
238764,10_042_002,,157,LISTAS,OSSZEFOGAS22
238764,10_042_002,,48,LISTAS,MIHAZANK
238764,10_042_002,,18,LISTAS,MKKP
238764,10_042_002,,1,LISTAS,KIS_NORMALIS
238769,10_043_001,,243,LISTAS,FIDESZ
238769,10_043_001,,180,LISTAS,OSSZEFOGAS22
238769,10_043_001,,44,LISTAS,MIHAZANK
238769,10_043_001,,12,LISTAS,MKKP
238769,10_043_001,,3,LISTAS,MEMO
238769,10_043_001,,2,LISTAS,KIS_NORMALIS
238769,10_043_001,,1,NEMZETISEG,NEMZ_BOLGAR
238771,10_043_002,,340,LISTAS,FIDESZ
238771,10_043_002,,237,LISTAS,OSSZEFOGAS22
238771,10_043_002,,50,LISTAS,MIHAZANK
238771,10_043_002,,11,LISTAS,MKKP
238771,10_043_002,,10,LISTAS,MEMO
238771,10_043_002,,3,LISTAS,KIS_NORMALIS
238773,10_043_003,,308,LISTAS,FIDESZ
238773,10_043_003,,251,LISTAS,OSSZEFOGAS22
238773,10_043_003,,50,LISTAS,MIHAZANK
238773,10_043_003,,26,LISTAS,MKKP
238773,10_043_003,,5,LISTAS,MEMO
238773,10_043_003,,5,LISTAS,KIS_NORMALIS
238775,10_044_001,,357,LISTAS,FIDESZ
238775,10_044_001,,251,LISTAS,OSSZEFOGAS22
238775,10_044_001,,63,LISTAS,MIHAZANK
238775,10_044_001,,26,LISTAS,MKKP
238775,10_044_001,,3,LISTAS,KIS_NORMALIS
238775,10_044_001,,2,LISTAS,MEMO
238777,10_044_002,,392,LISTAS,FIDESZ
238777,10_044_002,,228,LISTAS,OSSZEFOGAS22
238777,10_044_002,,59,LISTAS,MIHAZANK
238777,10_044_002,,16,LISTAS,MKKP
238777,10_044_002,,10,LISTAS,MEMO
238777,10_044_002,,10,LISTAS,KIS_NORMALIS
238777,10_044_002,,1,NEMZETISEG,NEMZ_GOROG
238779,10_045_001,,132,LISTAS,FIDESZ
238779,10_045_001,,20,LISTAS,OSSZEFOGAS22
238779,10_045_001,,6,LISTAS,MIHAZANK
238779,10_045_001,,3,LISTAS,MEMO
238779,10_045_001,,1,LISTAS,KIS_NORMALIS
238781,10_045_002,,269,LISTAS,FIDESZ
238781,10_045_002,,72,LISTAS,OSSZEFOGAS22
238781,10_045_002,,12,LISTAS,MKKP
238781,10_045_002,,10,LISTAS,MIHAZANK
238781,10_045_002,,3,LISTAS,KIS_NORMALIS
238783,10_046_001,,231,LISTAS,OSSZEFOGAS22
238783,10_046_001,,215,LISTAS,FIDESZ
238783,10_046_001,,28,LISTAS,MIHAZANK
238783,10_046_001,,13,LISTAS,MKKP
238783,10_046_001,,7,LISTAS,MEMO
238783,10_046_001,,2,LISTAS,KIS_NORMALIS
238785,10_046_002,,388,LISTAS,FIDESZ
238785,10_046_002,,315,LISTAS,OSSZEFOGAS22
238785,10_046_002,,53,LISTAS,MIHAZANK
238785,10_046_002,,29,LISTAS,MKKP
238785,10_046_002,,8,LISTAS,KIS_NORMALIS
238785,10_046_002,,7,LISTAS,MEMO
238787,10_046_003,,347,LISTAS,FIDESZ
238787,10_046_003,,255,LISTAS,OSSZEFOGAS22
238787,10_046_003,,66,LISTAS,MIHAZANK
238787,10_046_003,,18,LISTAS,MKKP
238787,10_046_003,,8,LISTAS,MEMO
238787,10_046_003,,8,LISTAS,KIS_NORMALIS
238789,10_046_004,,337,LISTAS,FIDESZ
238789,10_046_004,,229,LISTAS,OSSZEFOGAS22
238789,10_046_004,,70,LISTAS,MIHAZANK
238789,10_046_004,,18,LISTAS,MKKP
238789,10_046_004,,12,LISTAS,MEMO
238789,10_046_004,,4,LISTAS,KIS_NORMALIS
238791,10_046_005,,273,LISTAS,FIDESZ
238791,10_046_005,,208,LISTAS,OSSZEFOGAS22
238791,10_046_005,,48,LISTAS,MIHAZANK
238791,10_046_005,,21,LISTAS,MKKP
238791,10_046_005,,12,LISTAS,MEMO
238791,10_046_005,,8,LISTAS,KIS_NORMALIS
238793,10_046_006,,301,LISTAS,FIDESZ
238793,10_046_006,,223,LISTAS,OSSZEFOGAS22
238793,10_046_006,,51,LISTAS,MIHAZANK
238793,10_046_006,,28,LISTAS,MKKP
238793,10_046_006,,7,LISTAS,MEMO
238793,10_046_006,,5,LISTAS,KIS_NORMALIS
238795,10_046_007,,363,LISTAS,FIDESZ
238795,10_046_007,,237,LISTAS,OSSZEFOGAS22
238795,10_046_007,,55,LISTAS,MIHAZANK
238795,10_046_007,,15,LISTAS,MKKP
238795,10_046_007,,13,LISTAS,MEMO
238795,10_046_007,,3,LISTAS,KIS_NORMALIS
238797,10_046_008,,377,LISTAS,FIDESZ
238797,10_046_008,,186,LISTAS,OSSZEFOGAS22
238797,10_046_008,,71,LISTAS,MIHAZANK
238797,10_046_008,,25,LISTAS,MKKP
238797,10_046_008,,7,LISTAS,KIS_NORMALIS
238797,10_046_008,,6,LISTAS,MEMO
238799,10_046_009,,308,LISTAS,FIDESZ
238799,10_046_009,,216,LISTAS,OSSZEFOGAS22
238799,10_046_009,,49,LISTAS,MIHAZANK
238799,10_046_009,,15,LISTAS,MEMO
238799,10_046_009,,10,LISTAS,MKKP
238801,10_046_010,,262,LISTAS,FIDESZ
238801,10_046_010,,223,LISTAS,OSSZEFOGAS22
238801,10_046_010,,42,LISTAS,MIHAZANK
238801,10_046_010,,22,LISTAS,MKKP
238801,10_046_010,,4,LISTAS,MEMO
238801,10_046_010,,2,LISTAS,KIS_NORMALIS
238803,10_046_011,,376,LISTAS,FIDESZ
238803,10_046_011,,292,LISTAS,OSSZEFOGAS22
238803,10_046_011,,60,LISTAS,MIHAZANK
238803,10_046_011,,33,LISTAS,MKKP
238803,10_046_011,,14,LISTAS,MEMO
238805,10_046_012,,441,LISTAS,FIDESZ
238805,10_046_012,,343,LISTAS,OSSZEFOGAS22
238805,10_046_012,,89,LISTAS,MIHAZANK
238805,10_046_012,,25,LISTAS,MKKP
238805,10_046_012,,13,LISTAS,MEMO
238805,10_046_012,,6,LISTAS,KIS_NORMALIS
238807,10_046_013,,224,LISTAS,FIDESZ
238807,10_046_013,,186,LISTAS,OSSZEFOGAS22
238807,10_046_013,,46,LISTAS,MIHAZANK
238807,10_046_013,,10,LISTAS,MKKP
238807,10_046_013,,8,LISTAS,MEMO
238807,10_046_013,,3,LISTAS,KIS_NORMALIS
238809,10_046_014,,375,LISTAS,FIDESZ
238809,10_046_014,,268,LISTAS,OSSZEFOGAS22
238809,10_046_014,,74,LISTAS,MIHAZANK
238809,10_046_014,,33,LISTAS,MKKP
238809,10_046_014,,9,LISTAS,MEMO
238809,10_046_014,,4,LISTAS,KIS_NORMALIS
238811,10_046_015,,443,LISTAS,FIDESZ
238811,10_046_015,,274,LISTAS,OSSZEFOGAS22
238811,10_046_015,,70,LISTAS,MIHAZANK
238811,10_046_015,,29,LISTAS,MKKP
238811,10_046_015,,6,LISTAS,KIS_NORMALIS
238811,10_046_015,,5,LISTAS,MEMO
238813,10_046_016,,832,LISTAS,OSSZEFOGAS22
238813,10_046_016,,696,LISTAS,FIDESZ
238813,10_046_016,,123,LISTAS,MIHAZANK
238813,10_046_016,,84,LISTAS,MKKP
238813,10_046_016,,18,LISTAS,KIS_NORMALIS
238813,10_046_016,,17,LISTAS,MEMO
238815,10_046_017,,386,LISTAS,FIDESZ
238815,10_046_017,,192,LISTAS,OSSZEFOGAS22
238815,10_046_017,,71,LISTAS,MIHAZANK
238815,10_046_017,,11,LISTAS,MKKP
238815,10_046_017,,7,LISTAS,KIS_NORMALIS
238815,10_046_017,,4,LISTAS,MEMO
238817,10_047_001,,348,LISTAS,FIDESZ
238817,10_047_001,,152,LISTAS,OSSZEFOGAS22
238817,10_047_001,,53,LISTAS,MIHAZANK
238817,10_047_001,,14,LISTAS,MKKP
238817,10_047_001,,3,LISTAS,MEMO
238817,10_047_001,,1,LISTAS,KIS_NORMALIS
238819,10_047_002,,275,LISTAS,FIDESZ
238819,10_047_002,,109,LISTAS,OSSZEFOGAS22
238819,10_047_002,,54,LISTAS,MIHAZANK
238819,10_047_002,,17,LISTAS,MKKP
238819,10_047_002,,6,LISTAS,MEMO
238819,10_047_002,,4,LISTAS,KIS_NORMALIS
238821,10_048_001,,412,LISTAS,FIDESZ
238821,10_048_001,,207,LISTAS,OSSZEFOGAS22
238821,10_048_001,,68,LISTAS,MIHAZANK
238821,10_048_001,,11,LISTAS,MEMO
238821,10_048_001,,10,LISTAS,MKKP
238821,10_048_001,,4,LISTAS,KIS_NORMALIS
238823,10_048_002,,375,LISTAS,FIDESZ
238823,10_048_002,,223,LISTAS,OSSZEFOGAS22
238823,10_048_002,,42,LISTAS,MIHAZANK
238823,10_048_002,,13,LISTAS,MKKP
238823,10_048_002,,8,LISTAS,KIS_NORMALIS
238823,10_048_002,,4,LISTAS,MEMO
238825,10_048_003,,458,LISTAS,FIDESZ
238825,10_048_003,,178,LISTAS,OSSZEFOGAS22
238825,10_048_003,,41,LISTAS,MIHAZANK
238825,10_048_003,,12,LISTAS,MEMO
238825,10_048_003,,7,LISTAS,MKKP
238825,10_048_003,,6,LISTAS,KIS_NORMALIS
238825,10_048_003,,1,NEMZETISEG,NEMZ_LENGYEL
238827,10_048_004,,98,LISTAS,FIDESZ
238827,10_048_004,,18,LISTAS,OSSZEFOGAS22
238827,10_048_004,,11,LISTAS,MIHAZANK
238827,10_048_004,,3,LISTAS,MEMO
238827,10_048_004,,1,LISTAS,KIS_NORMALIS
238829,10_048_005,,449,LISTAS,FIDESZ
238829,10_048_005,,200,LISTAS,OSSZEFOGAS22
238829,10_048_005,,35,LISTAS,MIHAZANK
238829,10_048_005,,10,LISTAS,MKKP
238829,10_048_005,,6,LISTAS,MEMO
238829,10_048_005,,2,LISTAS,KIS_NORMALIS
238831,10_048_006,,350,LISTAS,FIDESZ
238831,10_048_006,,168,LISTAS,OSSZEFOGAS22
238831,10_048_006,,50,LISTAS,MIHAZANK
238831,10_048_006,,9,LISTAS,MKKP
238831,10_048_006,,6,LISTAS,MEMO
238831,10_048_006,,3,LISTAS,KIS_NORMALIS
238833,10_048_007,,423,LISTAS,FIDESZ
238833,10_048_007,,167,LISTAS,OSSZEFOGAS22
238833,10_048_007,,44,LISTAS,MIHAZANK
238833,10_048_007,,3,LISTAS,MKKP
238833,10_048_007,,1,LISTAS,MEMO
238835,10_048_008,,451,LISTAS,FIDESZ
238835,10_048_008,,182,LISTAS,OSSZEFOGAS22
238835,10_048_008,,63,LISTAS,MIHAZANK
238835,10_048_008,,9,LISTAS,MEMO
238835,10_048_008,,8,LISTAS,MKKP
238837,10_048_009,,322,LISTAS,FIDESZ
238837,10_048_009,,7,LISTAS,OSSZEFOGAS22
238837,10_048_009,,1,LISTAS,MEMO
238839,10_049_001,,220,LISTAS,FIDESZ
238839,10_049_001,,45,LISTAS,OSSZEFOGAS22
238839,10_049_001,,27,LISTAS,MIHAZANK
238839,10_049_001,,4,LISTAS,KIS_NORMALIS
238839,10_049_001,,3,LISTAS,MKKP
238839,10_049_001,,2,LISTAS,MEMO
238841,10_050_001,,188,LISTAS,FIDESZ
238841,10_050_001,,85,LISTAS,OSSZEFOGAS22
238841,10_050_001,,37,LISTAS,MIHAZANK
238841,10_050_001,,7,LISTAS,MKKP
238841,10_050_001,,4,LISTAS,MEMO
238841,10_050_001,,3,LISTAS,KIS_NORMALIS
238843,10_051_001,,294,LISTAS,FIDESZ
238843,10_051_001,,134,LISTAS,OSSZEFOGAS22
238843,10_051_001,,57,LISTAS,MIHAZANK
238843,10_051_001,,16,LISTAS,MKKP
238843,10_051_001,,2,LISTAS,MEMO
238843,10_051_001,,1,LISTAS,KIS_NORMALIS
238845,10_051_002,,281,LISTAS,FIDESZ
238845,10_051_002,,163,LISTAS,OSSZEFOGAS22
238845,10_051_002,,64,LISTAS,MIHAZANK
238845,10_051_002,,12,LISTAS,MKKP
238845,10_051_002,,4,LISTAS,MEMO
238845,10_051_002,,3,LISTAS,KIS_NORMALIS
238847,10_051_003,,309,LISTAS,FIDESZ
238847,10_051_003,,129,LISTAS,OSSZEFOGAS22
238847,10_051_003,,40,LISTAS,MIHAZANK
238847,10_051_003,,9,LISTAS,MKKP
238847,10_051_003,,3,LISTAS,MEMO
238847,10_051_003,,2,LISTAS,KIS_NORMALIS
238847,10_051_003,,1,NEMZETISEG,NEMZ_NEMET
238849,10_051_004,,288,LISTAS,FIDESZ
238849,10_051_004,,162,LISTAS,OSSZEFOGAS22
238849,10_051_004,,40,LISTAS,MIHAZANK
238849,10_051_004,,5,LISTAS,MKKP
238849,10_051_004,,5,LISTAS,MEMO
238849,10_051_004,,4,LISTAS,KIS_NORMALIS
238851,10_052_001,,204,LISTAS,FIDESZ
238851,10_052_001,,110,LISTAS,OSSZEFOGAS22
238851,10_052_001,,31,LISTAS,MIHAZANK
238851,10_052_001,,4,LISTAS,MKKP
238851,10_052_001,,2,LISTAS,KIS_NORMALIS
238853,10_052_002,,138,LISTAS,FIDESZ
238853,10_052_002,,121,LISTAS,OSSZEFOGAS22
238853,10_052_002,,16,LISTAS,MIHAZANK
238853,10_052_002,,2,LISTAS,MEMO
238853,10_052_002,,2,LISTAS,KIS_NORMALIS
238853,10_052_002,,1,LISTAS,MKKP
238855,10_052_003,,65,LISTAS,FIDESZ
238855,10_052_003,,23,LISTAS,OSSZEFOGAS22
238855,10_052_003,,8,LISTAS,MIHAZANK
238855,10_052_003,,1,LISTAS,MKKP
238855,10_052_003,,1,LISTAS,MEMO
238857,10_053_001,,130,LISTAS,FIDESZ
238857,10_053_001,,64,LISTAS,OSSZEFOGAS22
238857,10_053_001,,10,LISTAS,MIHAZANK
238857,10_053_001,,2,LISTAS,MKKP
238857,10_053_001,,2,LISTAS,MEMO
238857,10_053_001,,1,LISTAS,KIS_NORMALIS
238859,10_054_001,,282,LISTAS,FIDESZ
238859,10_054_001,,188,LISTAS,OSSZEFOGAS22
238859,10_054_001,,26,LISTAS,MIHAZANK
238859,10_054_001,,18,LISTAS,MKKP
238859,10_054_001,,6,LISTAS,KIS_NORMALIS
238861,10_054_002,,291,LISTAS,FIDESZ
238861,10_054_002,,105,LISTAS,OSSZEFOGAS22
238861,10_054_002,,29,LISTAS,MIHAZANK
238861,10_054_002,,6,LISTAS,MKKP
238861,10_054_002,,6,LISTAS,MEMO
238863,10_054_003,,312,LISTAS,FIDESZ
238863,10_054_003,,121,LISTAS,OSSZEFOGAS22
238863,10_054_003,,33,LISTAS,MIHAZANK
238863,10_054_003,,12,LISTAS,MKKP
238863,10_054_003,,4,LISTAS,KIS_NORMALIS
238863,10_054_003,,1,LISTAS,MEMO
238865,10_055_001,,225,LISTAS,FIDESZ
238865,10_055_001,,132,LISTAS,OSSZEFOGAS22
238865,10_055_001,,36,LISTAS,MIHAZANK
238865,10_055_001,,5,LISTAS,MKKP
238865,10_055_001,,3,LISTAS,MEMO
238865,10_055_001,,3,LISTAS,KIS_NORMALIS
238867,10_055_002,,298,LISTAS,FIDESZ
238867,10_055_002,,78,LISTAS,OSSZEFOGAS22
238867,10_055_002,,17,LISTAS,MIHAZANK
238867,10_055_002,,5,LISTAS,MKKP
238867,10_055_002,,3,LISTAS,KIS_NORMALIS
238867,10_055_002,,1,LISTAS,MEMO
238869,10_055_003,,233,LISTAS,FIDESZ
238869,10_055_003,,131,LISTAS,OSSZEFOGAS22
238869,10_055_003,,23,LISTAS,MIHAZANK
238869,10_055_003,,6,LISTAS,MKKP
238869,10_055_003,,4,LISTAS,MEMO
238869,10_055_003,,2,LISTAS,KIS_NORMALIS
238871,10_055_004,,157,LISTAS,FIDESZ
238871,10_055_004,,90,LISTAS,OSSZEFOGAS22
238871,10_055_004,,35,LISTAS,MIHAZANK
238871,10_055_004,,6,LISTAS,MKKP
238871,10_055_004,,4,LISTAS,MEMO
238871,10_055_004,,2,LISTAS,KIS_NORMALIS
238873,10_056_001,,278,LISTAS,FIDESZ
238873,10_056_001,,73,LISTAS,OSSZEFOGAS22
238873,10_056_001,,23,LISTAS,MIHAZANK
238873,10_056_001,,6,LISTAS,MEMO
238873,10_056_001,,5,LISTAS,MKKP
238873,10_056_001,,4,LISTAS,KIS_NORMALIS
238873,10_056_001,,5,NEMZETISEG,NEMZ_NEMET
238875,10_056_002,,171,LISTAS,FIDESZ
238875,10_056_002,,89,LISTAS,OSSZEFOGAS22
238875,10_056_002,,21,LISTAS,MIHAZANK
238875,10_056_002,,5,LISTAS,MKKP
238875,10_056_002,,2,LISTAS,KIS_NORMALIS
238875,10_056_002,,17,NEMZETISEG,NEMZ_NEMET
238877,10_057_001,,404,LISTAS,FIDESZ
238877,10_057_001,,77,LISTAS,OSSZEFOGAS22
238877,10_057_001,,27,LISTAS,MIHAZANK
238877,10_057_001,,8,LISTAS,MEMO
238877,10_057_001,,7,LISTAS,MKKP
238877,10_057_001,,1,LISTAS,KIS_NORMALIS
238877,10_057_001,,8,NEMZETISEG,NEMZ_NEMET
238879,10_057_002,,389,LISTAS,FIDESZ
238879,10_057_002,,73,LISTAS,OSSZEFOGAS22
238879,10_057_002,,15,LISTAS,MIHAZANK
238879,10_057_002,,5,LISTAS,MKKP
238879,10_057_002,,4,LISTAS,MEMO
238879,10_057_002,,7,NEMZETISEG,NEMZ_NEMET
238881,10_058_001,,55,LISTAS,FIDESZ
238881,10_058_001,,20,LISTAS,OSSZEFOGAS22
238881,10_058_001,,12,LISTAS,MIHAZANK
238881,10_058_001,,1,LISTAS,MKKP
238883,10_059_001,,266,LISTAS,FIDESZ
238883,10_059_001,,163,LISTAS,OSSZEFOGAS22
238883,10_059_001,,38,LISTAS,MIHAZANK
238883,10_059_001,,4,LISTAS,MKKP
238883,10_059_001,,2,LISTAS,MEMO
238885,10_059_002,,186,LISTAS,FIDESZ
238885,10_059_002,,102,LISTAS,OSSZEFOGAS22
238885,10_059_002,,26,LISTAS,MIHAZANK
238885,10_059_002,,3,LISTAS,MKKP
238887,10_059_003,,267,LISTAS,FIDESZ
238887,10_059_003,,104,LISTAS,OSSZEFOGAS22
238887,10_059_003,,23,LISTAS,MIHAZANK
238887,10_059_003,,5,LISTAS,MKKP
238887,10_059_003,,2,LISTAS,KIS_NORMALIS
238887,10_059_003,,1,LISTAS,MEMO
238889,10_060_001,,277,LISTAS,FIDESZ
238889,10_060_001,,164,LISTAS,OSSZEFOGAS22
238889,10_060_001,,40,LISTAS,MIHAZANK
238889,10_060_001,,13,LISTAS,MKKP
238889,10_060_001,,9,LISTAS,KIS_NORMALIS
238889,10_060_001,,8,LISTAS,MEMO
238889,10_060_001,,1,NEMZETISEG,NEMZ_SZLOVAK
238891,10_061_001,,209,LISTAS,FIDESZ
238891,10_061_001,,65,LISTAS,OSSZEFOGAS22
238891,10_061_001,,29,LISTAS,MIHAZANK
238891,10_061_001,,14,LISTAS,MKKP
238891,10_061_001,,3,LISTAS,MEMO
238891,10_061_001,,1,LISTAS,KIS_NORMALIS
238891,10_061_001,,14,NEMZETISEG,NEMZ_NEMET
238893,10_061_002,,270,LISTAS,FIDESZ
238893,10_061_002,,184,LISTAS,OSSZEFOGAS22
238893,10_061_002,,48,LISTAS,MIHAZANK
238893,10_061_002,,14,LISTAS,MEMO
238893,10_061_002,,8,LISTAS,MKKP
238893,10_061_002,,3,LISTAS,KIS_NORMALIS
