SZAVAZOKOR,MEGYEKOD,MEGYE,OEVK,SZEKHELY,SZH_KER,TELEPULES_SORSZAM,TELEPULES,OEVK26_options,OEVK26_isect,METSZET,OEVK26_or_type,OEVK26_or,OEVK26,MI,OEVK26_largest,URL
02_123_001,02,BARANYA,04,Szigetvár,,123,Kisdér,02_04,02_04,6661128,,,02_04,1,02_04,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=123&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=001
02_124_001,02,BARANYA,04,Szigetvár,,124,Kisdobsza,02_04,02_04,15025554,,,02_04,1,02_04,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=124&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=001
02_125_001,02,BARANYA,04,Szigetvár,,125,Kishajmás,02_04,02_04,17869972,,,02_04,1,02_04,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=125&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=001
02_126_001,02,BARANYA,03,Mohács,,126,Kisharsány,02_03,02_03|02_04,19563153|69,,,02_03,1|0,02_03,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=126&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=001
02_127_001,02,BARANYA,03,Mohács,,127,Kisherend,02_03,02_03,10472978,,,02_03,1,02_03,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=127&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=001
02_128_001,02,BARANYA,03,Mohács,,128,Kisjakabfalva,02_03,02_03,10006578,,,02_03,1,02_03,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=128&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=001
02_129_001,02,BARANYA,03,Mohács,,129,Kiskassa,02_03,02_03,20207092,,,02_03,1,02_03,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=129&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=001
02_130_001,02,BARANYA,03,Mohács,,130,Kislippó,02_03,02_03,12572191,,,02_03,1,02_03,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=130&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=001
02_131_001,02,BARANYA,03,Mohács,,131,Kisnyárád,02_03,02_03,13716712,,,02_03,1,02_03,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=131&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=001
02_132_001,02,BARANYA,04,Szigetvár,,132,Kisszentmárton,02_04,02_04,157257,,,02_04,1,02_04,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=132&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=001
02_132_002,02,BARANYA,04,Szigetvár,,132,Kisszentmárton,02_04,02_04,49079,,,02_04,1,02_04,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=132&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=002
02_133_001,02,BARANYA,04,Szigetvár,,133,Kistamási,02_04,02_04,6594887,,,02_04,1,02_04,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=133&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=001
02_134_001,02,BARANYA,03,Mohács,,134,Kistapolca,02_03,02_03,5380124,,,02_03,1,02_03,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=134&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=001
02_135_001,02,BARANYA,04,Szigetvár,,135,Kistótfalu,02_04,02_03|02_04,205|15845265,,,02_04,0|1,02_04,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=135&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=001
02_136_001,02,BARANYA,04,Szigetvár,,136,Kisvaszar,02_04,02_02|02_03|02_04,146|30215|30947512,,,02_04,0|0|1,02_04,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=136&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=001
02_137_001,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,179048,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=001
02_137_002,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,142511,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=002
02_137_003,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,700743,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=003
02_137_004,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,440188,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=004
02_137_005,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,1709895,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=005
02_137_006,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,2532375,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=006
02_137_007,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,48704,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=007
02_137_008,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,214970,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=008
02_137_009,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,27017,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=009
02_137_010,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,49093,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=010
02_137_011,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,238967,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=011
02_137_012,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,69351,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=012
02_137_013,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,59287,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=013
02_137_014,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,212924,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=014
02_137_015,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,552304,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=015
02_137_016,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02|02_04,2701885|4,,,02_02,1|0,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=016
02_137_017,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,701271,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=017
02_137_018,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,292917,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=018
02_137_019,02,BARANYA,02,Pécs,,137,Komló,02_02,02_02,154348,,,02_02,1,02_02,https://www.valasztas.hu/szavazokori-eredmenyek?p_p_id=ogyszavazokorieredmenyek_WAR_nvinvrportlet&p_p_lifecycle=0&p_p_state=maximized&p_p_mode=view&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_tabId=tab2&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_telepulesKod=137&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod2=02&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_megyeKod=01&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vlId=244&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_vltId=556&_ogyszavazokorieredmenyek_WAR_nvinvrportlet_szavkorSorszam=019
